Day fraction since midnight on 	air chamber (200kPa) (cm)	waste (100 psi) (cm)	PID control (0 to 1)	Pump Control ()				
0.555935667	-257.9999695	1.327783227	0.757748258	1.513585129				
0.555935737	-254.6352539	-6.672686577	0.757739944	1.515496516				
0.555935806	-253.6121826	1.178241253	0.757739944	1.515496516				
0.555935875	-254.3321228	-7.295766354	0.757739944	1.515496516				
0.555935945	-252.9301605	1.178233028	0.757739944	1.515496516				
0.555936014	-247.132843	9.02915287	0.757739944	1.515496516				
0.555936084	-250.543045	-5.551125526	0.757739944	1.515496516				
0.555936153	-246.1098175	-5.551121235	0.757739944	1.515496516				
0.555936222	-244.0637207	2.299794197	0.753472752	1.515479889				
0.555936292	-244.0258026	4.66753912	0.753472752	1.515479889				
0.555936361	-236.9023438	19.12319374	0.752696253	1.506945504				
0.555936431	-240.6535034	24.73098373	0.752696253	1.506945504				
0.5559365	-245.0867462	4.542916298	0.752696253	1.506945504				
0.555936569	-239.289444	19.12319374	0.752696253	1.506945504				
0.555936639	-238.2663879	846.8342896	0.752696253	1.506945504				
0.555936708	-236.5612946	594.4833374	0.752696253	1.506945504				
0.555936778	-242.0176086	201.9374847	0.752696253	1.506945504				
0.555936847	-240.3124847	191.8433838	0.749291853	1.505392507				
0.555936916	-242.0175781	330.9168396	0.748556293	1.498583707				
0.555936986	-256.340332	175.0200348	0.748556293	1.498583707				
0.555937055	-285.6678772	309.6071777	0.748556293	1.498583707				
0.555937125	-327.0447083	265.1186218	0.748556293	1.498583707				
0.555937194	-347.9983521	235.9580688	0.748556293	1.498583707				
0.555937263	-367.1711121	244.5567169	0.748556293	1.498583707				
0.555937333	-385.2450867	227.7333374	0.748556293	1.498583707				
0.555937402	-389.2236328	269.8540955	0.748556293	1.498583707				
0.555937472	-385.2450867	301.7562561	0.749820364	1.497112585				
0.555937541	-379.2204285	273.8418884	0.750631142	1.499640727				
0.55593761	-365.1250305	224.3686218	0.750631142	1.499640727				
0.55593768	-338.9045715	-3.308011532	0.750631142	1.499640727				
0.555937749	-322.8388062	-36.95479584	0.750631142	1.499640727				
0.555937819	-311.9262695	-48.1703949	0.750631142	1.499640727				
0.555937888	-319.7696533	-78.45250702	0.750631142	1.499640727				
0.555937957	-329.3181763	-81.81718445	0.750631142	1.499640727				
0.555938027	-329.6592102	-78.45250702	0.751785571	1.501262284				
0.555938096	-333.0693665	-99.762146	0.751785571	1.501262284				
0.555938166	-339.5487061	-79.57406616	0.752213381	1.503571142				
0.555938235	-347.0889282	-97.02055359	0.752213381	1.503571142				
0.555938304	-348.5288391	-96.02361298	0.752213381	1.503571142				
0.555938374	-343.6408691	-73.96627045	0.752213381	1.503571142				
0.555938443	-335.2669983	-82.06642151	0.752213381	1.503571142				
0.555938513	-328.295105	-78.07865143	0.752213381	1.503571142				
0.555938605	-320.1106567	-66.11534882	0.752213381	1.503571142				
0.555938651	-317.9888	-66.11534882	0.754254554	1.504426763				
0.555938721	-312.9493103	-75.08782959	0.754254554	1.504426763				
0.55593879	-309.880127	-84.06030273	0.754254554	1.504426763				
0.55593886	-305.105896	-68.3584671	0.754254554	1.504426763				
0.555938929	-312.9493103	-58.264431	0.754254554	1.504426763				
0.555938998	-317.3825378	-72.8447113	0.754254554	1.504426763				
0.555939068	-321.4747314	-63.49837494	0.755372104	1.508509108				
0.555939137	-322.9297485	-66.41443634	0.755372104	1.508509108				
0.55593923	-324.5211792	-76.65801239	0.755372104	1.508509108				
0.555939276	-325.1577454	-75.46167755	0.756066896	1.510744207				
0.555939369	-306.2198792	-54.07727814	0.756066896	1.510744207				
0.555939415	-306.1264343	-63.39037323	0.756066896	1.510744207				
0.555939484	-305.6255188	-55.43382645	0.756066896	1.510744207				
0.555939554	-300.1952515	-48.46947861	0.756066896	1.510744207				
0.555939623	-300.9328613	-31.88700104	0.756066896	1.510744207				
0.555939692	-298.4067688	-34.34613037	0.75746281	1.512133791				
0.555939762	-294.716217	-43.53461075	0.75746281	1.512133791				
0.555939831	-299.1948853	-49.66580582	0.75746281	1.512133791				
0.555939901	-295.6256104	-39.49699783	0.75746281	1.512133791				
0.55593997	-299.7632751	-48.91810226	0.75746281	1.512133791				
0.555940039	-293.1702881	-30.22543716	0.75746281	1.512133791				
0.555940109	-293.511261	-30.22543716	0.75746281	1.512133791				
0.555940178	-296.2394409	-20.5800209	0.758823688	1.514925621				
0.555940271	-296.2394409	-39.5717659	0.759288635	1.517647375				
0.555940317	-295.42099	-26.03828049	0.759288635	1.517647375				
0.555940386	-294.0417786	-12.94510937	0.759288635	1.517647375				
0.555940456	-289.078064	-10.0373621	0.759288635	1.517647375				
0.555940525	-288.7370605	-16.76671982	0.759288635	1.517647375				
0.555940595	-286.349884	-27.98231888	0.759288635	1.517647375				
0.555940664	-279.529541	-16.76671982	0.759288635	1.517647375				
0.555940733	-276.4603882	-12.28047562	0.759288635	1.517647375				
0.555940803	-278.9384155	-37.17910767	0.760677343	1.518577271				
0.555940872	-283.1670837	-27.98231888	0.761045312	1.521354686				
0.555940942	-279.2112732	-25.44011307	0.761045312	1.521354686				
0.555941011	-277.9760132	-18.26213646	0.761045312	1.521354686				
0.55594108	-275.7783508	-22.37451744	0.761045312	1.521354686				
0.55594115	-277.142395	-8.915801048	0.761045312	1.521354686				
0.555941219	-274.0732727	-4.42955637	0.761045312	1.521354686				
0.555941289	-274.4142761	-31.3469944	0.761045312	1.521354686				
0.555941358	-274.0353699	-28.23155212	0.76241716	1.522090624				
0.555941427	-266.9017639	-25.44011307	0.76241716	1.522090624				
0.555941497	-264.7293701	-10.0373621	0.762721206	1.52483432				
0.555941566	-268.0258789	-3.681850195	0.762721206	1.52483432				
0.555941636	-265.8888245	-14.52359772	0.762721206	1.52483432				
0.555941705	-263.7290649	-24.24378014	0.762721206	1.52483432				
0.555941774	-263.501709	-21.25296021	0.762721206	1.52483432				
0.555941844	-264.0321655	-0.317179054	0.762721206	1.52483432				
0.555941913	-260.7735596	-15.64515495	0.762721206	1.52483432				
0.555941983	-261.2509766	-30.4497509	0.764102152	1.525442411				
0.555942052	-263.2970886	-11.38323212	0.764102152	1.525442411				
0.555942121	-262.4786377	-11.15891838	0.764199939	1.528204303				
0.555942191	-257.7044067	-16.76671982	0.764199939	1.528204303				
0.55594226	-257.3633728	-10.03735733	0.764199939	1.528204303				
0.55594233	-254.9762573	-15.64515877	0.764199939	1.528204303				
0.555942399	-249.1789551	-11.15891838	0.764199939	1.528204303				
0.555942469	-251.5660858	-19.00983429	0.764199939	1.528204303				
0.555942561	-254.6352234	-11.15892315	0.764199939	1.528204303				
0.555942607	-250.8840485	-19.0098381	0.760268678	1.528399878				
0.555942677	-251.9070892	-11.15891838	0.759122761	1.520537356				
0.555942746	-246.7918396	-10.0373621	0.759122761	1.520537356				
0.555942816	-248.4969482	-5.551121235	0.759122761	1.520537356				
0.555942885	-249.1789551	4.542908192	0.759122761	1.520537356				
0.555942954	-247.8149109	-7.794239521	0.759122761	1.520537356				
0.555943024	-245.6551361	-1.812591195	0.759122761	1.520537356				
0.555943093	-245.3141022	1.552083969	0.759122761	1.520537356				
0.555943163	-245.4277802	-2.186442137	0.755948893	1.518245523				
0.555943232	-239.6759491	15.16034317	0.755948893	1.518245523				
0.555943301	-244.2001038	28.31998444	0.754992562	1.511897786				
0.555943371	-243.9727478	876.2192383	0.754992562	1.511897786				
0.55594344	-233.151123	381.3870544	0.754992562	1.511897786				
0.55594351	-234.3257141	205.0528564	0.754992562	1.511897786				
0.555943579	-238.8726501	152.2149811	0.754992562	1.511897786				
0.555943648	-243.0406342	398.2104187	0.754992562	1.511897786				
0.555943718	-261.4555969	13.51538944	0.754992562	1.511897786				
0.555943787	-294.8753357	596.7265015	0.751751371	1.509985123				
0.555943857	-329.3181458	462.1393127	0.751751371	1.509985123				
0.555943926	-348.0741272	235.5842285	0.751977182	1.503502742				
0.555943995	-362.737915	270.3526001	0.751977182	1.503502742				
0.555944065	-380.1297913	196.3296356	0.751977182	1.503502742				
0.555944134	-382.8579102	280.4465942	0.751977182	1.503502742				
0.555944204	-379.1067505	301.7562561	0.751977182	1.503502742				
0.555944273	-372.9684143	254.6507416	0.751977182	1.503502742				
0.555944342	-359.3277283	250.1645203	0.751977182	1.503502742				
0.555944412	-335.7974548	21.36631775	0.754642307	1.503954365				
0.555944481	-313.6313171	-66.11534882	0.754718919	1.509284614				
0.555944551	-314.8589783	-100.9584732	0.754718919	1.509284614				
0.55594462	-323.5208435	-103.1268234	0.754718919	1.509284614				
0.555944689	-332.0462952	-97.51902771	0.754718919	1.509284614				
0.555944759	-337.1615601	-79.57406616	0.754718919	1.509284614				
0.555944828	-337.9951782	-95.02667236	0.754718919	1.509284614				
0.555944898	-340.2307434	-80.69562531	0.754718919	1.509284614				
0.555944967	-345.6870117	-76.20938873	0.754718919	1.509284614				
0.555945036	-343.8960571	-80.20545959	0.756495834	1.509437838				
0.555945106	-340.7991028	-72.09700012	0.756986745	1.512991668				
0.555945175	-335.1154785	-81.81718445	0.756986745	1.512991668				
0.555945245	-331.3642578	-82.93874359	0.756986745	1.512991668				
0.555945314	-324.5439148	-78.45250702	0.756986745	1.512991668				
0.555945383	-322.535675	-80.07254028	0.756986745	1.512991668				
0.555945453	-312.039917	-70.22773743	0.756986745	1.512991668				
0.555945522	-306.8109741	-78.45250702	0.756986745	1.512991668				
0.555945592	-307.8340149	-64.99378967	0.758361737	1.51397349				
0.555945661	-308.2887268	-75.08782959	0.758361737	1.51397349				
0.55594573	-314.95755	-70.1031189	0.758361737	1.51397349				
0.5559458	-317.7235413	-62.75066757	0.758361737	1.51397349				
0.555945869	-319.087616	-60.50754929	0.758361737	1.51397349				
0.555945939	-324.8849487	-71.72314453	0.758361737	1.51397349				
0.555946008	-318.6329346	-67.61076355	0.759765355	1.516723475				
0.555946077	-312.8356323	-58.63828278	0.759765355	1.516723475				
0.555946147	-310.2211609	-63.87223053	0.759765355	1.516723475				
0.555946216	-309.1980896	-58.264431	0.760369752	1.519530711				
0.555946286	-305.105896	-58.264431	0.760369752	1.519530711				
0.555946355	-301.6957092	-49.29195023	0.760369752	1.519530711				
0.555946424	-297.6792908	-68.10923004	0.760369752	1.519530711				
0.555946494	-299.9906006	-52.65663147	0.760369752	1.519530711				
0.555946563	-298.6265869	-39.19791794	0.760369752	1.519530711				
0.555946633	-293.5112915	-44.80570984	0.761512612	1.520739505				
0.555946702	-300.672699	-39.19791794	0.761512612	1.520739505				
0.555946795	-293.1702576	-25.73919296	0.761512612	1.520739505				
0.555946841	-297.2624817	-21.25295639	0.761512612	1.520739505				
0.55594691	-301.3547058	-31.3469944	0.761512612	1.520739505				
0.55594698	-297.8308716	-28.73002625	0.761512612	1.520739505				
0.555947049	-297.6944275	-40.39424515	0.761512612	1.520739505				
0.555947118	-292.6246338	-39.79607773	0.763153075	1.523025224				
0.555947188	-287.2921143	-28.76325417	0.763153075	1.523025224				
0.555947257	-289.8737793	-16.01901054	0.763487624	1.52630615				
0.555947327	-285.3268738	-30.22543716	0.763487624	1.52630615				
0.555947396	-284.8721313	-24.61763573	0.763487624	1.52630615				
0.555947465	-280.6031189	-37.00464249	0.763487624	1.52630615				
0.555947535	-284.303772	-20.13139534	0.763487624	1.52630615				
0.555947604	-282.5987244	-7.794239521	0.763487624	1.52630615				
0.555947674	-278.8929749	-16.1685524	0.763487624	1.52630615				
0.555947743	-283.6217957	-34.41259384	0.764855364	1.526975249				
0.555947812	-279.3501892	-13.21095657	0.764855364	1.526975249				
0.555947882	-280.961853	-9.140113831	0.765223096	1.529710728				
0.555947951	-279.529541	-24.84194946	0.765223096	1.529710728				
0.555948021	-277.5971069	-50.78736496	0.765223096	1.529710728				
0.55594809	-277.4834595	-31.34699821	0.765223096	1.529710728				
0.555948159	-274.9447327	-22.24989891	0.765223096	1.529710728				
0.555948229	-272.0271606	-35.83323669	0.765223096	1.529710728				
0.555948298	-265.547821	-16.76671982	0.765223096	1.529710728				
0.555948368	-264.1837463	-14.97222424	0.766735618	1.530446192				
0.555948437	-263.9715576	-1.712896466	0.767012423	1.533471237				
0.555948506	-264.1837463	-4.429564476	0.767012423	1.533471237				
0.555948576	-260.7735901	-17.88828087	0.767012423	1.533471237				
0.555948645	-258.3864441	-23.49607849	0.767012423	1.533471237				
0.555948715	-260.0915527	-20.13139915	0.767012423	1.533471237				
0.555948784	-264.1837463	-3.308003187	0.767012423	1.533471237				
0.555948853	-264.6384277	-10.28659058	0.767012423	1.533471237				
0.555948923	-259.7505188	-14.52359772	0.764683415	1.534024847				
0.555948992	-254.8626099	-27.98231888	0.764683415	1.534024847				
0.555949062	-255.3172913	-16.766716	0.763393106	1.52936683				
0.555949131	-252.5891571	-11.15891838	0.763393106	1.52936683				
0.5559492	-254.6352692	3.67059207	0.763393106	1.52936683				
0.55594927	-256.6813354	7.907599926	0.763393106	1.52936683				
0.555949339	-252.9301605	2.299794197	0.763393106	1.52936683				
0.555949409	-250.2020264	-5.551121235	0.763393106	1.52936683				
0.555949478	-254.29422	0.056671925	0.763393106	1.52936683				
0.555949547	-249.0057526	3.243333817	0.759832939	1.526786211				
0.555949617	-246.580719	-1.741384149	0.759832939	1.526786211				
0.555949686	-242.9042358	11.94521046	0.759036382	1.519665879				
0.555949756	-242.0175781	60.62090683	0.759036382	1.519665879				
0.555949825	-240.9945374	1262.932861	0.759036382	1.519665879				
0.555949894	-239.7820282	36.56966782	0.759036382	1.519665879				
0.555949964	-242.3586121	324.1874695	0.759036382	1.519665879				
0.555950033	-247.360199	285.8052063	0.759036382	1.519665879				
0.555950103	-261.4556274	206.4236755	0.759036382	1.519665879				
0.555950172	-294.041748	-28.65881348	0.755273558	1.518072765				
0.555950265	-335.0472717	29.66584587	0.755302466	1.510547117				
0.555950311	-352.5528259	34.15209198	0.755302466	1.510547117				
0.55595038	-368.1941833	1.178233028	0.755302466	1.510547117				
0.555950473	-377.4016724	-56.02131653	0.755302466	1.510547117				
0.555950519	-374.332489	47.16218948	0.755302466	1.510547117				
0.555950588	-360.350769	41.55438614	0.755302466	1.510547117				
0.555950681	-329.3181763	861.4145508	0.755302466	1.510547117				
0.55595075	-308.0614014	106.9787064	0.755302466	1.510547117				
0.55595082	-284.5311584	316.7104187	0.757017977	1.510604932				
0.555950868	-271.4717712	41.29802704	0.756633551	1.514035954				
0.555950937	-265.5074158	308.8677673	0.756633551	1.514035954				
0.555951006	-287.7139893	218.760849	0.756633551	1.514035954				
0.555951076	-330.0532227	318.5049133	0.756633551	1.514035954				
0.555951145	-358.9108887	255.8969421	0.756633551	1.514035954				
0.555951215	-367.7016296	9.652248383	0.756633551	1.514035954				
0.555951284	-372.5516357	-80.07254028	0.756633551	1.514035954				
0.555951353	-377.4016418	-103.0022049	0.758191471	1.513267102				
0.555951423	-375.3555603	-87.42498779	0.758191471	1.513267102				
0.555951492	-353.87146	-69.48002625	0.758191471	1.513267102				
0.555951562	-322.4977722	-75.08782959	0.758191471	1.513267102				
0.555951631	-304.6511841	-94.02972412	0.758191471	1.513267102				
0.5559517	-295.898407	-90.78966522	0.758191471	1.513267102				
0.55595177	-284.9858704	-91.91122437	0.759100836	1.516382943				
0.555951839	-288.5854797	-85.05724335	0.759100836	1.516382943				
0.555951909	-304.3480835	-82.06642151	0.759100836	1.516382943				
0.555951978	-314.0481567	-90.37427521	0.759256325	1.518201672				
0.555952047	-314.3512573	-90.04195404	0.759256325	1.518201672				
0.555952117	-320.4138184	-92.0358429	0.759256325	1.518201672				
0.555952186	-331.7052917	-94.15434265	0.759256325	1.518201672				
0.555952256	-334.3576355	-87.0511322	0.759256325	1.518201672				
0.555952325	-333.1451111	-89.04501343	0.759256325	1.518201672				
0.555952394	-322.5357056	-87.0511322	0.760941946	1.51851265				
0.555952464	-308.0158997	-74.34011841	0.760941946	1.51851265				
0.555952533	-297.2625122	-75.08782959	0.760941946	1.51851265				
0.555952603	-292.8292847	-73.96627045	0.760941946	1.51851265				
0.555952672	-283.1291809	-69.10617828	0.760941946	1.51851265				
0.555952741	-287.0319519	-76.20938873	0.760941946	1.51851265				
0.555952811	-291.8062134	-60.50754929	0.760941946	1.51851265				
0.55595288	-293.4355164	-64.12146759	0.761672936	1.521883892				
0.55595295	-299.6950684	-65.66672516	0.761672936	1.521883892				
0.555953042	-298.2855225	-63.12452316	0.761993744	1.523345873				
0.555953112	-297.8308716	-56.76901627	0.761993744	1.523345873				
0.555953181	-300.9000244	-57.89057541	0.761993744	1.523345873				
0.55595325	-302.0367126	-44.80571747	0.761993744	1.523345873				
0.55595332	-300.3316345	-43.6841507	0.761993744	1.523345873				
0.555953389	-291.46521	-29.10387611	0.761993744	1.523345873				
0.555953459	-286.690918	-53.77819061	0.761993744	1.523345873				
0.555953528	-286.8500671	-47.27314758	0.763374098	1.523987488				
0.555953597	-281.803009	-36.95479965	0.763374098	1.523987488				
0.555953667	-273.7322388	-34.71167374	0.763595632	1.526748197				
0.555953736	-281.2346191	-35.83322906	0.763595632	1.526748197				
0.555953806	-283.6217957	-24.61763573	0.763595632	1.526748197				
0.555953875	-281.2346497	-26.86075401	0.763595632	1.526748197				
0.555953944	-279.529541	-20.13139534	0.763595632	1.526748197				
0.555954014	-279.1885376	-10.03735733	0.763595632	1.526748197				
0.555954083	-283.2807312	-14.52359772	0.763595632	1.526748197				
0.555954153	-286.2817078	-8.990567207	0.764703892	1.527191263				
0.555954222	-284.9858093	1.178233028	0.765047589	1.529407784				
0.555954291	-285.6679077	-12.28047562	0.765047589	1.529407784				
0.555954361	-271.0041199	-2.186434031	0.765047589	1.529407784				
0.55595443	-271.0040894	-10.0373621	0.765047589	1.529407784				
0.5559545	-272.0271606	-13.40204144	0.765047589	1.529407784				
0.555954569	-263.1607056	-19.0098381	0.765047589	1.529407784				
0.555954638	-265.888855	-19.0098381	0.765047589	1.529407784				
0.555954708	-262.4786987	-38.30066681	0.766068334	1.530095178				
0.555954777	-257.7044067	-33.44057846	0.766068334	1.530095178				
0.555954847	-255.6582947	-39.19791412	0.766232738	1.532136668				
0.555954916	-262.1376648	-16.766716	0.766232738	1.532136668				
0.555954985	-258.727478	-26.86075401	0.766232738	1.532136668				
0.555955055	-263.5016785	-19.00984192	0.766232738	1.532136668				
0.555955124	-262.4786682	-12.2804842	0.766232738	1.532136668				
0.555955194	-261.7966003	-22.37451744	0.766232738	1.532136668				
0.555955263	-260.7735901	-21.25295639	0.766232738	1.532136668				
0.555955332	-257.6816711	0.804382086	0.767131804	1.532465477				
0.555955402	-256.45401	-20.50525475	0.767131804	1.532465477				
0.555955471	-251.2250824	-29.10387611	0.766713783	1.534263607				
0.555955541	-252.3618011	-29.85157776	0.766713783	1.534263607				
0.55595561	-251.2250519	-20.13139915	0.766713783	1.534263607				
0.555955679	-246.4508057	0.056680128	0.766713783	1.534263607				
0.555955749	-249.1789551	-3.308003187	0.766713783	1.534263607				
0.555955818	-245.7688141	-31.3469944	0.766713783	1.534263607				
0.555955888	-245.4277649	-21.25296021	0.766713783	1.534263607				
0.555955957	-247.2919922	5.589702606	0.761764525	1.533427565				
0.555956026	-240.3125	3.421355248	0.760848312	1.523529049				
0.555956096	-241.9039307	2.299794197	0.760848312	1.523529049				
0.555956165	-246.3371429	-11.15891457	0.760848312	1.523529049				
0.555956235	-245.4277802	-8.915801048	0.760848312	1.523529049				
0.555956304	-241.6765747	-25.73920059	0.760848312	1.523529049				
0.555956373	-236.5613098	-4.429560185	0.760848312	1.523529049				
0.555956443	-236.9023285	-2.186442137	0.760848312	1.523529049				
0.555956512	-238.2664032	-12.28047562	0.757221803	1.521696624				
0.555956582	-234.1741638	-1.064880967	0.757221803	1.521696624				
0.555956651	-232.128067	39.31126404	0.756137715	1.514443606				
0.55595672	-231.3323669	128.2883759	0.756137715	1.514443606				
0.55595679	-228.7178955	785.1484985	0.756137715	1.514443606				
0.555956859	-229.0589294	12.39383602	0.756137715	1.514443606				
0.555956929	-226.33078	191.8434143	0.756137715	1.514443606				
0.555956998	-238.9484253	411.6691284	0.756137715	1.514443606				
0.555957067	-249.519989	209.7883606	0.756137715	1.514443606				
0.555957137	-280.8936157	384.751709	0.752456298	1.512275429				
0.555957206	-313.2903137	292.7837524	0.752456298	1.512275429				
0.555957276	-337.502594	275.9603577	0.752489669	1.504912595				
0.555957345	-355.2355347	277.0819397	0.752489669	1.504912595				
0.555957414	-371.9453735	212.0314789	0.752489669	1.504912595				
0.555957484	-383.881012	242.3135986	0.752489669	1.504912595				
0.555957553	-379.4477844	302.8778381	0.752489669	1.504912595				
0.555957623	-376.3786011	259.8847046	0.752489669	1.504912595				
0.555957692	-361.7603455	227.2846832	0.752489669	1.504912595				
0.555957761	-344.322937	135.9897156	0.75468514	1.504979338				
0.555957831	-324.475708	-68.13415527	0.754936282	1.50937028				
0.5559579	-314.9954529	-73.21855927	0.754936282	1.50937028				
0.55595797	-313.1539001	-88.99517059	0.754936282	1.50937028				
0.555958039	-319.8605957	-62.52635956	0.754936282	1.50937028				
0.555958108	-329.1817627	-81.14424896	0.754936282	1.50937028				
0.555958178	-331.7962036	-78.15342712	0.754936282	1.50937028				
0.555958247	-333.4103699	-136.7736206	0.754936282	1.50937028				
0.555958317	-339.5486755	-123.3149033	0.756238327	1.509872564				
0.555958386	-343.0270691	-92.88324738	0.756238327	1.509872564				
0.555958455	-342.9588318	-106.4915009	0.756238327	1.509872564				
0.555958525	-338.8666382	-97.51902008	0.756238327	1.509872564				
0.555958594	-323.5208435	-78.45250702	0.756238327	1.509872564				
0.555958664	-321.133728	-93.03278351	0.756238327	1.509872564				
0.555958733	-315.6774292	-86.30342865	0.756238327	1.509872564				
0.555958802	-309.9028625	-71.4988327	0.757517975	1.512476655				
0.555958872	-302.7187805	-84.06030273	0.757517975	1.512476655				
0.555958941	-302.9233398	-83.16305542	0.757836608	1.51503595				
0.555959011	-305.6515198	-68.95663452	0.757836608	1.51503595				
0.55595908	-307.6066589	-66.48920441	0.757836608	1.51503595				
0.555959149	-310.6758423	-68.73232269	0.757836608	1.51503595				
0.555959219	-314.9953918	-70.60158539	0.757836608	1.51503595				
0.555959288	-317.0415039	-66.11534882	0.757836608	1.51503595				
0.555959358	-311.9944458	-72.17177582	0.758977276	1.515673215				
0.555959427	-306.8791809	-47.87130737	0.758977276	1.515673215				
0.555959496	-302.71875	-49.29195023	0.758977276	1.515673215				
0.555959566	-299.6495972	-40.31947327	0.758977276	1.515673215				
0.555959635	-301.0136719	-44.80571365	0.758977276	1.515673215				
0.555959705	-292.8292542	-44.80571365	0.758977276	1.515673215				
0.555959774	-290.1011047	-45.9272728	0.758977276	1.515673215				
0.555959843	-289.5327454	-38.45020676	0.759987948	1.517954552				
0.555959913	-291.9198914	-24.99149132	0.759987948	1.517954552				
0.555959982	-292.9429016	-19.45846367	0.760271269	1.519975895				
0.555960052	-292.2608948	-3.308003187	0.760271269	1.519975895				
0.555960121	-290.4421082	-29.10387611	0.760271269	1.519975895				
0.55596019	-296.9214478	-49.29195404	0.760271269	1.519975895				
0.55596026	-296.5804443	-43.31030273	0.760271269	1.519975895				
0.555960329	-296.5804443	-0.691030026	0.760271269	1.519975895				
0.555960399	-291.4651794	-13.40204144	0.760271269	1.519975895				
0.555960468	-286.0088806	-47.04883575	0.761681548	1.520542537				
0.555960537	-286.0089111	-25.73919678	0.761681548	1.520542537				
0.555960607	-285.0540771	-24.01947212	0.76197846	1.523363097				
0.555960676	-278.8475037	-31.34699821	0.76197846	1.523363097				
0.555960746	-281.2346497	-51.53507233	0.76197846	1.523363097				
0.555960815	-280.8936157	-35.83323669	0.76197846	1.523363097				
0.555960884	-276.8014221	-20.13139534	0.76197846	1.523363097				
0.555960954	-271.6861267	-16.766716	0.76197846	1.523363097				
0.555961023	-276.1193237	-22.37451744	0.763088212	1.523956921				
0.555961093	-280.2115784	-27.38415527	0.763088212	1.523956921				
0.555961162	-279.9387817	-11.60754108	0.763395168	1.526176425				
0.555961231	-275.8465576	-23.94470024	0.763395168	1.526176425				
0.555961301	-268.9580078	-16.76671982	0.763395168	1.526176425				
0.55596137	-274.4142761	-27.98231506	0.763395168	1.526176425				
0.55596144	-269.8673706	-20.87910652	0.763395168	1.526176425				
0.555961509	-269.8673706	-19.75754547	0.763395168	1.526176425				
0.555961578	-262.1376648	-22.37451744	0.763395168	1.526176425				
0.555961648	-263.0924988	-29.77681541	0.764589818	1.526790336				
0.555961717	-266.0479736	-29.77681541	0.764589818	1.526790336				
0.555961787	-262.796936	-24.39332199	0.764540007	1.529179636				
0.555961856	-257.8180847	-33.59011841	0.764540007	1.529179636				
0.555961925	-262.8196411	-12.28048038	0.764540007	1.529179636				
0.555961995	-257.0223694	-10.0373621	0.764540007	1.529179636				
0.555962064	-259.0684814	-17.88828087	0.764540007	1.529179636				
0.555962134	-258.3864441	-31.34699821	0.764540007	1.529179636				
0.555962203	-254.2942657	-34.71167755	0.764540007	1.529179636				
0.555962272	-254.5215759	-30.7488308	0.760542051	1.529080014				
0.555962342	-255.1404572	-13.94205284	0.760002573	1.521084102				
0.555962411	-253.7031403	-22.97268677	0.760002573	1.521084102				
0.555962481	-250.8840637	-4.429560185	0.760002573	1.521084102				
0.55596255	-253.6121979	-17.88828087	0.760002573	1.521084102				
0.55596262	-252.9301605	-16.766716	0.760002573	1.521084102				
0.555962689	-253.6121979	-2.186442137	0.760002573	1.521084102				
0.555962758	-253.2711792	-15.64515877	0.760002573	1.521084102				
0.555962828	-252.5891571	-33.59011841	0.760002573	1.521084102				
0.555962897	-248.8379364	-12.72910213	0.75747605	1.520005146				
0.555962967	-244.4047089	-14.29928875	0.756211456	1.5149521				
0.555963036	-244.5183716	-22.5240593	0.756211456	1.5149521				
0.555963105	-242.3586121	-16.76671982	0.756211456	1.5149521				
0.555963175	-245.4277649	-16.76671982	0.756211456	1.5149521				
0.555963244	-238.8347626	-2.560293198	0.756211456	1.5149521				
0.555963314	-240.6535339	7.907599926	0.756211456	1.5149521				
0.555963383	-237.5843506	5.664477348	0.756211456	1.5149521				
0.555963452	-237.993576	2.972737312	0.753120848	1.512422912				
0.555963522	-234.6970673	13.81448174	0.753120848	1.512422912				
0.555963591	-232.8101349	47.16218948	0.7523822	1.506241695				
0.555963661	-234.1741638	843.4696655	0.7523822	1.506241695				
0.55596373	-230.4229736	-257.9020691	0.7523822	1.506241695				
0.555963799	-231.7870636	226.6117706	0.7523822	1.506241695				
0.555963869	-237.2433319	62.86404419	0.7523822	1.506241695				
0.555963938	-247.473877	249.042923	0.7523822	1.506241695				
0.555964008	-261.7966309	76.32274628	0.7523822	1.506241695				
0.555964077	-299.013031	142.5695343	0.749054852	1.504764401				
0.555964146	-333.5240479	498.776947	0.749054852	1.504764401				
0.555964216	-348.756134	183.9924774	0.749384313	1.498109705				
0.555964285	-365.4660645	289.4190979	0.749384313	1.498109705				
0.555964355	-378.0837097	283.8113403	0.749384313	1.498109705				
0.555964424	-370.2403259	249.7906494	0.749384313	1.498109705				
0.555964493	-361.3738403	271.1002808	0.749384313	1.498109705				
0.555964563	-357.9636536	233.3411102	0.749384313	1.498109705				
0.555964632	-343.6408997	234.4626617	0.749384313	1.498109705				
0.555964702	-323.1116333	41.70393372	0.752309096	1.498768626				
0.555964771	-308.5918884	-27.23461342	0.752454133	1.504618192				
0.55596484	-310.9031982	-78.45250702	0.752454133	1.504618192				
0.55596491	-316.0184631	-98.64058685	0.752454133	1.504618192				
0.555964979	-325.5669556	-86.30342865	0.752454133	1.504618192				
0.555965049	-327.7267151	-87.42498779	0.752454133	1.504618192				
0.555965118	-335.7974854	-88.54654694	0.752454133	1.504618192				
0.555965187	-333.7514038	-77.33094788	0.752454133	1.504618192				
0.555965257	-335.3655396	-95.20113373	0.754053617	1.504908267				
0.555965326	-328.8862	-75.38690948	0.754053617	1.504908267				
