Day fraction since midnight on 	air chamber (200kPa) (cm)	waste (100 psi) (cm)	PID control (0 to 1)	Pump Control ()
0.6661889460	-418.2769470215	14.7690162659	0.5513899940	3.3235985257
0.6661890153	-418.5068664551	25.2618293762	0.5513899940	3.3235985257
0.6661890847	-421.1339416504	-2.6525521278	0.5513899940	3.3235985257
0.6661891541	-442.9591064453	-10.6280860901	0.5513899940	3.3235985257
0.6661892235	-460.1994323730	-9.3819065094	0.5513899940	3.3235985257
0.6661892929	-468.4217529297	-3.6494867802	0.5481880315	3.3083399639
0.6661893623	-476.2424011230	-9.5646772385	0.5481880315	3.3083399639
0.6661894317	-488.1250000000	8.3138141632	0.5481880315	3.3083399639
0.6661895012	-495.4000854492	6.3199286461	0.5483987322	3.2891281888
0.6661895706	-500.1288452148	1.5346124172	0.5483987322	3.2891281888
0.6661896631	-501.5762329102	4.4506616592	0.5483987322	3.2891281888
0.6661897094	-504.6454162598	-9.0080518723	0.5483987322	3.2891281888
0.6661897787	-501.1594848633	4.3260474205	0.5483987322	3.2891281888
0.6661898482	-494.4907226563	5.3229899406	0.5483987322	3.2891281888
0.6661899176	-494.0738830566	3.3291044235	0.5502861429	3.2903923935
0.6661899869	-496.8954467773	7.1839480400	0.5502861429	3.2903923935
0.6661900564	-494.4906921387	12.3015851974	0.5502861429	3.2903923935
0.6661901258	-489.6406555176	10.0584650040	0.5512245160	3.3017168572
0.6661901952	-487.5187072754	-7.6372537613	0.5512245160	3.3017168572
0.6661902646	-488.6175842285	-7.8864946365	0.5512245160	3.3017168572
0.6661903340	-483.5780944824	-4.6464333534	0.5512245160	3.3017168572
0.6661904034	-483.6159973145	7.8153448105	0.5512245160	3.3017168572
0.6661904728	-484.7905883789	-0.6586583853	0.5512245160	3.3017168572
0.6661905422	-485.5484313965	5.5722227097	0.5530335470	3.3073470958
0.6661906116	-478.3870544434	10.0584650040	0.5530335470	3.3073470958
0.6661906810	-479.3343200684	1.3352230787	0.5530335470	3.3073470958
0.6661907504	-471.7561645508	-1.6556051970	0.5538967536	3.3182012819
0.6661908198	-474.6358337402	-14.6158533096	0.5538967536	3.3182012819
0.6661908892	-471.5667114258	-14.6158533096	0.5538967536	3.3182012819
0.6661909586	-467.8154907227	0.3382802904	0.5538967536	3.3182012819
0.6661910280	-466.6029663086	2.3321616650	0.5538967536	3.3182012819
0.6661911205	-463.3822326660	-1.1571359634	0.5553487624	3.3233805218
0.6661911668	-463.5717163086	10.3077001572	0.5553487624	3.3233805218
0.6661912593	-459.9721069336	10.0584630966	0.5553487624	3.3233805218
0.6661913056	-456.9029235840	7.8153409958	0.5553487624	3.3233805218
0.6661913750	-457.5091552734	3.3291003704	0.5560378717	3.3320925744
0.6661914444	-460.3131408691	-7.8864903450	0.5560378717	3.3320925744
0.6661915138	-461.6771850586	-3.4002540112	0.5560378717	3.3320925744
0.6661915832	-455.0841369629	1.0859863758	0.5560378717	3.3320925744
0.6661916526	-452.9622192383	-9.6311435699	0.5560378717	3.3320925744
0.6661917220	-457.2438964844	-7.8864903450	0.5576965196	3.3362272299
0.6661917914	-453.5685729980	8.3138141632	0.5576965196	3.3362272299
0.6661918608	-454.1747741699	7.8153409958	0.5576965196	3.3362272299
0.6661919302	-453.5685119629	9.3107528687	0.5585397874	3.3461791177
0.6661919996	-447.5060119629	0.3382762074	0.5585397874	3.3461791177
0.6661920690	-444.4747314453	2.3321616650	0.5585397874	3.3461791177
0.6661921384	-441.5444641113	9.6430702209	0.5585397874	3.3461791177
0.6661922078	-442.4538574219	0.6705932021	0.5585397874	3.3461791177
0.6661922772	-442.0496826172	8.3138141632	0.5585397874	3.3461791177
0.6661923466	-440.8750610352	-0.0355747789	0.5591558624	3.3512387243
0.6661924160	-439.6246948242	0.3382802904	0.5591558624	3.3512387243
0.6661924854	-434.7746276855	-4.6464333534	0.5591558624	3.3512387243
0.6661925548	-436.4418334961	-4.5218110085	0.5576871552	3.3549351741
0.6661926242	-429.6214904785	4.3260431290	0.5576871552	3.3549351741
0.6661926936	-429.6214904785	-5.6433720589	0.5576871552	3.3549351741
0.6661927630	-431.9454956055	5.3229899406	0.5576871552	3.3549351741
0.6661928324	-427.2343750000	11.1800241470	0.5576871552	3.3549351741
0.6661929018	-424.4683532715	11.3046407700	0.5576871552	3.3549351741
0.6661929712	-424.7714843750	-6.6403150558	0.5526326796	3.3461229314
0.6661930406	-423.8620605469	-3.6494908333	0.5526326796	3.3461229314
0.6661931100	-423.4831237793	5.5722265244	0.5526326796	3.3461229314
0.6661931794	-421.7401428223	0.3382762074	0.5500113393	3.3157960775
0.6661932488	-427.2343750000	4.4506654739	0.5500113393	3.3157960775
0.6661933182	-449.3247375488	-5.6433763504	0.5500113393	3.3157960775
0.6661933876	-459.9341735840	4.3260431290	0.5500113393	3.3157960775
0.6661934570	-472.2487182617	2.2075393200	0.5500113393	3.3157960775
0.6661935264	-482.4792785645	-4.5218110085	0.5477265437	3.3000680358
0.6661935958	-488.7312927246	-13.6189098358	0.5477265437	3.3000680358
0.6661936652	-498.4313354492	7.3168716431	0.5477265437	3.3000680358
0.6661937346	-505.4032287598	3.3291044235	0.5482664926	3.2863592620
0.6661938040	-503.9634094238	15.6662607193	0.5482664926	3.2863592620
0.6661938734	-501.7657165527	3.3291003704	0.5482664926	3.2863592620
0.6661939428	-502.9782409668	-1.6556051970	0.5482664926	3.2863592620
0.6661940122	-504.7969665527	0.3382802904	0.5482664926	3.2863592620
0.6661940816	-498.7344055176	-8.6342000961	0.5482664926	3.2863592620
0.6661941510	-493.2781372070	-5.6433763504	0.5501246136	3.2895989556
0.6661942204	-492.3687744141	1.3352189064	0.5501246136	3.2895989556
0.6661942898	-493.8844299316	-0.6586624980	0.5501246136	3.2895989556
0.6661943592	-497.2187805176	4.3260474205	0.5510752491	3.3007476818
0.6661944286	-493.7328491211	1.7589213848	0.5510752491	3.3007476818
0.6661944980	-485.7000122070	1.3352189064	0.5510752491	3.3007476818
0.6661945674	-484.2854309082	-1.9879221916	0.5510752491	3.3007476818
0.6661946368	-483.1536865234	-10.4951543808	0.5510752491	3.3007476818
0.6661947294	-477.7504272461	3.4786465168	0.5526990361	3.3064514947
0.6661947757	-475.9317016602	17.6850700378	0.5526990361	3.3064514947
0.6661948451	-476.5050964355	-6.9726319313	0.5526990361	3.3064514947
0.6661949144	-470.4981689453	-13.8681468964	0.5526990361	3.3064514947
0.6661949839	-474.0447692871	8.3387374878	0.5534191510	3.3161942164
0.6661950533	-473.0899047852	-2.8020899296	0.5534191510	3.3161942164
0.6661951227	-472.8098449707	-8.8240957260	0.5534191510	3.3161942164
0.6661951920	-467.2525329590	-15.4703741074	0.5534191510	3.3161942164
0.6661952615	-468.1185913086	-12.6219711304	0.5534191510	3.3161942164
0.6661953309	-465.0873413086	-1.1571359634	0.5550488973	3.3205149059
0.6661954002	-463.5868530273	-3.4002540112	0.5550488973	3.3205149059
0.6661954697	-468.8385620117	2.2075474262	0.5550488973	3.3205149059
0.6661955391	-462.3591918945	-0.6586624980	0.5559228749	3.3302933840
0.6661956316	-457.6759033203	3.0300245285	0.5559228749	3.3302933840
0.6661956779	-461.4497680664	19.2801780701	0.5559228749	3.3302933840
0.6661957473	-458.7216796875	16.2893505096	0.5559228749	3.3302933840
0.6661958167	-458.6080322266	1.0859822035	0.5559228749	3.3302933840
0.6661958861	-454.7810058594	-3.0513226986	0.5559228749	3.3302933840
0.6661959555	-456.2966613770	-11.6250247955	0.5574326874	3.3355372494
0.6661960249	-458.4993896484	1.8004595041	0.5574326874	3.3355372494
0.6661960943	-453.8716735840	8.3138141632	0.5574326874	3.3355372494
0.6661961637	-449.0822448730	2.1327764988	0.5582410645	3.3445961244
0.6661962331	-449.5823974609	-0.2598878145	0.5582410645	3.3445961244
0.6661963025	-444.6768188477	-3.3171737194	0.5582410645	3.3445961244
0.6661963719	-443.8684692383	-7.3049449921	0.5582410645	3.3445961244
0.6661964413	-446.5965576172	-7.6372537613	0.5582410645	3.3445961244
0.6661965107	-437.8059082031	9.3107528687	0.5582410645	3.3445961244
0.6661965801	-437.5027465820	10.3076972961	0.5594620741	3.3494463871
0.6661966495	-440.2309570313	-10.6280822754	0.5594620741	3.3494463871
0.6661967189	-429.9245910645	-11.6250286102	0.5594620741	3.3494463871
0.6661967883	-428.9849243164	0.5625892282	0.5585655055	3.3567724443
0.6661968577	-433.0568847656	-9.2988262177	0.5585655055	3.3567724443
0.6661969271	-431.1371459961	-2.6525480747	0.5585655055	3.3567724443
0.6661969965	-432.0085754395	13.4231424332	0.5585655055	3.3567724443
0.6661970659	-429.6214904785	0.3382762074	0.5585655055	3.3567724443
0.6661971353	-429.9625244141	-5.6433720589	0.5585655055	3.3567724443
0.6661972047	-428.4089660645	-5.6433763504	0.5539597872	3.3513930333
0.6661972972	-425.1882324219	7.8153429031	0.5539597872	3.3513930333
0.6661973435	-424.7714233398	7.3168716431	0.5517325755	3.3237587233
0.6661974129	-424.5289916992	5.1900625229	0.5517325755	3.3237587233
0.6661975054	-423.4831542969	-2.2786889076	0.5517325755	3.3237587233
0.6661975517	-425.0745849609	-17.6066780090	0.5517325755	3.3237587233
0.6661976211	-420.2245483398	-6.6403150558	0.5517325755	3.3237587233
0.6661977136	-421.0960388184	3.3291003704	0.5517325755	3.3237587233
0.6661977599	-418.1026306152	11.3046407700	0.5469901994	3.3103954527
0.6661978293	-425.3928833008	-2.7273190022	0.5469901994	3.3103954527
0.6661978987	-449.0215759277	4.3260474205	0.5469901994	3.3103954527
0.6661979681	-455.8799133301	21.2740592957	0.5456456680	3.2819411964
0.6661980375	-466.6635742188	11.4375658035	0.5456456680	3.2819411964
0.6661981069	-477.5155334473	-1.6556051970	0.5456456680	3.2819411964
0.6661981763	-482.1382446289	8.9369039536	0.5456456680	3.2819411964
0.6661982457	-488.2765808105	4.4506616592	0.5456456680	3.2819411964
0.6661983151	-493.3918457031	2.2075474262	0.5456456680	3.2819411964
0.6661983845	-502.6751098633	-10.6280860901	0.5465681451	3.2738740082
0.6661984539	-496.6933288574	-3.0513226986	0.5465681451	3.2738740082
0.6661985233	-494.4906311035	10.3076972961	0.5465681451	3.2738740082
0.6661985927	-492.3081665039	12.5009689331	0.5474500453	3.2794088705
0.6661986621	-486.1445922852	7.5162649155	0.5474500453	3.2794088705
0.6661987315	-486.9125061035	6.3199329376	0.5474500453	3.2794088705
0.6661988009	-489.0343627930	-1.6556051970	0.5474500453	3.2794088705
0.6661988703	-487.2156372070	-5.6433720589	0.5474500453	3.2794088705
0.6661989397	-482.0624694824	-15.6127958298	0.5474500453	3.2794088705
0.6661990091	-483.5780944824	-8.6342000961	0.5492904674	3.2847002717
0.6661990785	-480.5468750000	-2.6525480747	0.5492904674	3.2847002717
0.6661991711	-475.9999389648	-6.7649331093	0.5500208824	3.2957428043
0.6661992173	-477.2124328613	0.3382802904	0.5500208824	3.2957428043
0.6661992867	-474.6358337402	-3.4002540112	0.5500208824	3.2957428043
0.6661993561	-471.7561645508	9.3107528687	0.5500208824	3.2957428043
0.6661994255	-467.2091979980	4.3260431290	0.5500208824	3.2957428043
0.6661994949	-470.8846435547	16.7878208160	0.5500208824	3.2957428043
0.6661995875	-468.4975280762	7.8153409958	0.5500208824	3.2957428043
0.6661996337	-466.5423583984	8.9369020462	0.5521084832	3.3001252945
0.6661997263	-466.1103820801	-7.8864946365	0.5521084832	3.3001252945
0.6661997957	-467.4063110352	-5.6433720589	0.5529409624	3.3126508992
0.6661998419	-462.9048156738	9.6430740356	0.5529409624	3.3126508992
0.6661999113	-458.9237670898	-5.3110594749	0.5529409624	3.3126508992
0.6661999807	-459.6310424805	-7.6372575760	0.5529409624	3.3126508992
0.6662000501	-457.2060546875	0.3382802904	0.5529409624	3.3126508992
0.6662001195	-455.3872985840	6.3199329376	0.5529409624	3.3126508992
0.6662001889	-457.2439575195	-0.0355747789	0.5547361927	3.3176457744
0.6662002583	-455.5388488770	3.3291044235	0.5547361927	3.3176457744
0.6662003277	-454.4779052734	12.3015794754	0.5547361927	3.3176457744
0.6662003972	-452.4696655273	-5.6433763504	0.5555803681	3.3284171562
0.6662004666	-453.2653808594	-1.6556051970	0.5555803681	3.3284171562
0.6662005359	-450.2341308594	2.3321616650	0.5555803681	3.3284171562
0.6662006054	-444.4747314453	-1.6556051970	0.5555803681	3.3284171562
0.6662006979	-444.4746704102	-0.6586624980	0.5555803681	3.3284171562
0.6662007673	-441.8981628418	-5.6433720589	0.5555803681	3.3284171562
0.6662008367	-442.5801391602	-0.0355747789	0.5562929855	3.3334822085
0.6662009061	-439.1699829102	2.2075474262	0.5562929855	3.3334822085
0.6662009755	-440.1930541992	-0.0355706774	0.5562929855	3.3334822085
0.6662010449	-437.8059082031	-5.6433720589	0.5549886490	3.3377579132
0.6662011143	-439.3973388672	-3.7741050720	0.5549886490	3.3377579132
0.6662011837	-441.2160949707	-5.6433763504	0.5549886490	3.3377579132
0.6662012531	-430.3035278320	-11.2511739731	0.5549886490	3.3377579132
0.6662013225	-433.7137145996	-7.8864946365	0.5549886490	3.3377579132
0.6662013919	-432.0086364746	-4.5218110085	0.5549886490	3.3377579132
0.6662014613	-424.6199035645	-0.8580518365	0.5501096671	3.3299318943
0.6662015307	-422.2327575684	6.3199286461	0.5501096671	3.3299318943
0.6662016001	-427.2343750000	3.3291044235	0.5501096671	3.3299318943
0.6662016695	-426.2113342285	2.6561694145	0.5475127822	3.3006580026
0.6662017389	-424.5693359375	-1.2568265200	0.5475127822	3.3006580026
0.6662018083	-424.1651916504	3.3291003704	0.5475127822	3.3006580026
0.6662018778	-417.9294738770	-1.7980233431	0.5475127822	3.3006580026
0.6662019471	-417.0038452148	-4.5218110085	0.5475127822	3.3006580026
0.6662020165	-417.0038452148	1.0859822035	0.5475127822	3.3006580026
0.6662020859	-415.4806213379	6.2451577187	0.5428141448	3.2850766933
0.6662021553	-412.2296142578	-6.7649374008	0.5428141448	3.2850766933
0.6662022247	-426.5523376465	-10.1296129227	0.5404715329	3.2568848689
0.6662022941	-439.1699829102	-7.8864946365	0.5404715329	3.2568848689
0.6662023635	-456.9029541016	2.2075433731	0.5404715329	3.2568848689
0.6662024329	-471.7712707520	2.2823185921	0.5404715329	3.2568848689
0.6662025023	-481.3198242188	-9.3071355820	0.5404715329	3.2568848689
0.6662025717	-487.7309265137	-2.0543839931	0.5404715329	3.2568848689
0.6662026411	-497.8705749512	6.6190128326	0.5403968455	3.2428291976
0.6662027105	-494.7331848145	12.3015851974	0.5403968455	3.2428291976
0.6662027799	-498.6435241699	11.4043369293	0.5403968455	3.2428291976
0.6662028493	-499.6438598633	-2.0917675495	0.5416711720	3.2423810729
0.6662029187	-494.4148559570	5.0114421844	0.5416711720	3.2423810729
0.6662029881	-493.3236389160	-1.1571317911	0.5416711720	3.2423810729
0.6662030575	-492.9826049805	-9.7557573318	0.5416711720	3.2423810729
0.6662031269	-492.0277709961	-3.4002540112	0.5416711720	3.2423810729
0.6662031963	-487.5945129395	-3.4002580643	0.5416711720	3.2423810729
0.6662032657	-488.2083435059	4.6749787331	0.5435829973	3.2500270319
0.6662033351	-486.5714721680	4.4506616592	0.5435829973	3.2500270319
0.6662034045	-482.4792785645	-1.1571359634	0.5435829973	3.2500270319
0.6662034739	-478.2733764648	-5.6433763504	0.5446048846	3.2614979840
0.6662035433	-476.3409118652	2.2075433731	0.5446048846	3.2614979840
0.6662036127	-476.6819458008	4.4506616592	0.5446048846	3.2614979840
0.6662036821	-469.5205993652	-0.0355747789	0.5446048846	3.2614979840
0.6662037515	-476.3409423828	-2.2786970139	0.5446048846	3.2614979840
0.6662038209	-473.6127929688	-1.1571359634	0.5446048846	3.2614979840
0.6662038903	-470.3844909668	4.2263526917	0.5462924765	3.2676293075
0.6662039597	-470.2026367188	-5.6433720589	0.5462924765	3.2676293075
0.6662040291	-465.0873718262	6.6937837601	0.5462924765	3.2676293075
0.6662040986	-458.8353271484	7.4414939880	0.5472996919	3.2777548592
0.6662041679	-459.2900390625	-1.1571359634	0.5472996919	3.2777548592
0.6662042373	-460.9951477051	-6.7649331093	0.5472996919	3.2777548592
0.6662043068	-461.6771850586	11.1800222397	0.5472996919	3.2777548592
0.6662043762	-460.6541137695	15.6662607193	0.5472996919	3.2777548592
0.6662044456	-450.0825500488	8.9369058609	0.5488605778	3.2837981513
0.6662045150	-449.7415466309	6.6937794685	0.5488605778	3.2837981513
0.6662045844	-453.8337402344	10.0584650040	0.5488605778	3.2837981513
0.6662046538	-455.6525268555	-16.1112651825	0.5488605778	3.2837981513
0.6662047232	-450.7418518066	-1.0075938702	0.5498515237	3.2931634670
0.6662047926	-449.0595397949	-5.6433763504	0.5498515237	3.2931634670
0.6662048620	-449.0594787598	8.9369020462	0.5498515237	3.2931634670
0.6662049314	-447.3544311523	3.3291044235	0.5498515237	3.2931634670
0.6662050008	-442.9211730957	-4.5218153000	0.5498515237	3.2931634670
0.6662050702	-439.9656982422	2.8804783821	0.5499384252	3.2991091423
0.6662051396	-439.6246948242	5.5722265244	0.5499384252	3.2991091423
0.6662052090	-442.5801696777	-14.6158485413	0.5499384252	3.2991091423
0.6662052784	-441.2160949707	-9.2323646545	0.5479349953	3.2996305512
0.6662053478	-440.3066711426	1.6093794107	0.5479349953	3.2996305512
0.6662054172	-439.8520507813	-1.1571317911	0.5479349953	3.2996305512
0.6662054866	-434.3957519531	7.8153448105	0.5479349953	3.2996305512
0.6662055560	-437.1238708496	21.2740592957	0.5479349953	3.2996305512
0.6662056254	-435.4187927246	2.2075474262	0.5479349953	3.2996305512
0.6662056948	-429.6214904785	-5.7929143906	0.5434808481	3.2876099718
0.6662057642	-429.2804260254	8.9369020462	0.5434808481	3.2876099718
0.6662058336	-428.9394226074	-3.4002540112	0.5434808481	3.2876099718
0.6662059030	-428.4847412109	-1.3066738844	0.5407757382	3.2608850888
0.6662059724	-427.8027038574	2.9552536011	0.5407757382	3.2608850888
0.6662060418	-426.5523376465	-7.8864946365	0.5407757382	3.2608850888
0.6662061112	-421.7781066895	4.4506654739	0.5407757382	3.2608850888
0.6662061806	-418.0268554688	-3.4002540112	0.5407757382	3.2608850888
0.6662062500	-419.7319946289	10.0584630966	0.5364456081	3.2446544293
0.6662063194	-417.7995605469	3.7029595375	0.5364456081	3.2446544293
0.6662063888	-422.4601135254	2.2075433731	0.5364456081	3.2446544293
0.6662064582	-420.0729980469	-2.2786929607	0.5364456081	3.2446544293
0.6662065276	-430.2353515625	10.4323177338	0.5340937379	3.2186736488
0.6662065970	-439.8520202637	-3.4002499580	0.5340937379	3.2186736488
0.6662066664	-453.1517333984	8.9369058609	0.5340937379	3.2186736488
0.6662067358	-468.4974670410	17.9093818665	0.5340937379	3.2186736488
0.6662068052	-480.0921630859	19.0309410095	0.5340937379	3.2186736488
0.6662068746	-486.9124755859	11.5538768768	0.5330115377	3.2045624272
0.6662069440	-497.4841003418	10.4323177338	0.5330115377	3.2045624272
0.6662070134	-493.0507812500	-0.0355706774	0.5330115377	3.2045624272
0.6662070828	-497.9614257813	-14.8401622772	0.5340522004	3.1980692262
0.6662071522	-496.4837341309	-8.1108036041	0.5340522004	3.1980692262
0.6662072216	-499.8711242676	2.2075433731	0.5340522004	3.1980692262
0.6662072910	-492.7098083496	-0.0355747789	0.5340522004	3.1980692262
0.6662073604	-496.8020324707	1.0859822035	0.5340522004	3.1980692262
0.6662074298	-492.0277404785	6.6937837601	0.5340522004	3.1980692262
0.6662074992	-486.0485839844	5.5722227097	0.5361718204	3.2043132022
0.6662075686	-487.9355468750	4.4506654739	0.5361718204	3.2043132022
0.6662076380	-487.7081909180	8.5630512238	0.5361718204	3.2043132022
0.6662077074	-487.2080383301	8.3387422562	0.5372246692	3.2170309222
0.6662077768	-483.7296447754	-12.7465858459	0.5372246692	3.2170309222
0.6662078462	-479.4100952148	-10.1296167374	0.5372246692	3.2170309222
0.6662079156	-475.3178710938	3.3291044235	0.5372246692	3.2170309222
0.6662079850	-475.3179016113	-11.2511692047	0.5372246692	3.2170309222
0.6662080544	-477.6368103027	-6.7649374008	0.5390379160	3.2233480155
0.6662081238	-474.5676574707	5.9460735321	0.5390379160	3.2233480155
0.6662081932	-465.7693786621	-1.1571359634	0.5390379160	3.2233480155
0.6662082626	-464.4052734375	8.9369039536	0.5390379160	3.2233480155
0.6662083320	-466.1558837891	-4.8956661224	0.5402185909	3.2342274957
0.6662084014	-460.6541137695	13.4231405258	0.5402185909	3.2342274957
0.6662084708	-459.9720764160	-1.1571359634	0.5402185909	3.2342274957
0.6662085402	-461.3361511230	1.0859822035	0.5402185909	3.2342274957
0.6662086096	-466.4514160156	-16.8589706421	0.5402185909	3.2342274957
0.6662086790	-460.1084899902	-4.4470443726	0.5420593719	3.2413115457
0.6662087484	-461.3361511230	6.3199329376	0.5420593719	3.2413115457
0.6662088178	-456.7892456055	-5.6433763504	0.5420593719	3.2413115457
0.6662088872	-454.1748046875	-0.0355747789	0.5431994214	3.2523562316
0.6662089566	-452.4696655273	11.1800222397	0.5431994214	3.2523562316
0.6662090260	-453.8337402344	4.4506616592	0.5431994214	3.2523562316
0.6662090954	-454.5158081055	5.5722265244	0.5431994214	3.2523562316
0.6662091648	-450.7645874023	-0.0355747789	0.5431994214	3.2523562316
0.6662092342	-445.9903564453	6.6937837601	0.5431994214	3.2523562316
0.6662093036	-443.9897460938	13.6474552155	0.5447853553	3.2591965284
0.6662093730	-444.3989562988	2.2075474262	0.5447853553	3.2591965284
0.6662094424	-442.6938171387	5.5722265244	0.5447853553	3.2591965284
0.6662095118	-435.2823791504	5.5722227097	0.5452995279	3.2687121316
0.6662095812	-438.1469421387	1.0859863758	0.5452995279	3.2687121316
0.6662096506	-440.1930541992	5.5722227097	0.5452995279	3.2687121316
0.6662097201	-432.6906433105	-2.2786970139	0.5452995279	3.2687121316
0.6662097894	-429.9624938965	-4.5218153000	0.5452995279	3.2687121316
0.6662098588	-432.0086364746	-3.4002540112	0.5426531707	3.2717971672
0.6662099282	-430.6445312500	1.0859863758	0.5426531707	3.2717971672
0.6662099977	-430.6445312500	-13.4942922592	0.5426531707	3.2717971672
0.6662100671	-434.0547485352	3.3291044235	0.5426531707	3.2717971672
0.6662101364	-427.9163818359	-10.1296129227	0.5399089404	3.2559190244
0.6662102058	-427.9163818359	-3.4002580643	0.5399089404	3.2559190244
0.6662102753	-426.3704833984	17.8346118927	0.5399089404	3.2559190244
0.6662103447	-429.1667785645	-5.1947460175	0.5399089404	3.2559190244
0.6662104140	-420.7095642090	-6.3910822868	0.5399089404	3.2559190244
0.6662104835	-422.8465576172	18.1336956024	0.5355647947	3.2394536422
0.6662105529	-420.4594726563	-1.0075979233	0.5355647947	3.2394536422
0.6662106223	-421.5507507324	0.7121312618	0.5355647947	3.2394536422
0.6662106917	-424.7108764648	1.5346083641	0.5330421856	3.2133887684
0.6662107611	-446.1722106934	9.8341503143	0.5330421856	3.2133887684
0.6662108305	-460.0175476074	2.9552536011	0.5330421856	3.2133887684
0.6662108999	-467.2926025391	6.2451577187	0.5330421856	3.2133887684
0.6662109693	-478.5916442871	13.7222223282	0.5330421856	3.2133887684
0.6662110387	-486.4123535156	-4.5218153000	0.5330421856	3.2133887684
0.6662111081	-491.6412658691	-3.4750251770	0.5324744906	3.1982531137
0.6662111775	-496.0062866211	7.0676388741	0.5324744906	3.1982531137
0.6662112469	-498.5525817871	13.1240587234	0.5324744906	3.1982531137
0.6662113163	-500.0757751465	8.1891975403	0.5334961153	3.1948469439
0.6662113857	-498.8708801270	-6.5406203270	0.5334961153	3.1948469439
0.6662114551	-498.4161682129	7.2919478416	0.5334961153	3.1948469439
0.6662115245	-497.1430664063	-15.7374095917	0.5334961153	3.1948469439
0.6662115939	-492.0277404785	-6.7649331093	0.5334961153	3.1948469439
0.6662116633	-488.5493774414	-8.3351163864	0.5354194128	3.2009766919
0.6662117327	-491.9595642090	-17.3075981140	0.5354194128	3.2009766919
0.6662118021	-488.0329895020	-13.6545133591	0.5354194128	3.2009766919
0.6662118715	-483.5023193359	-4.5218153000	0.5354194128	3.2009766919
0.6662119409	-482.7293395996	-0.7832808495	0.5365793192	3.2125164767
0.6662120103	-478.0460510254	-4.5218153000	0.5365793192	3.2125164767
0.6662120797	-479.4100952148	2.2075433731	0.5365793192	3.2125164767
0.6662121491	-478.3870544434	2.2075433731	0.5365793192	3.2125164767
0.6662122185	-474.6358337402	-5.6433763504	0.5365793192	3.2125164767
0.6662122879	-477.8186645508	-12.8961277008	0.5382976685	3.2194759155
0.6662123573	-472.0213623047	-6.3910822868	0.5382976685	3.2194759155
0.6662124267	-469.8616027832	13.4231424332	0.5382976685	3.2194759155
0.6662124961	-469.3311157227	25.2618312836	0.5394920344	3.2297860113
0.6662125655	-467.4744567871	21.2740612030	0.5394920344	3.2297860113
0.6662126349	-466.1103820801	6.6937837601	0.5394920344	3.2297860113
0.6662127043	-464.4052734375	-0.0355706774	0.5394920344	3.2297860113
0.6662127737	-461.6771850586	1.0859863758	0.5394920344	3.2297860113
0.6662128431	-458.2669982910	-13.4942922592	0.5394920344	3.2297860113
0.6662129125	-461.6999206543	-0.0355747789	0.5409282132	3.2369522066
0.6662129819	-459.8584289551	-9.7557621002	0.5409282132	3.2369522066
0.6662130513	-452.8106994629	-6.7649374008	0.5409282132	3.2369522066
0.6662131207	-451.3784179688	-15.0644788742	0.5420423633	3.2455692793
0.6662131901	-455.3569641113	17.4607563019	0.5420423633	3.2455692793
0.6662132595	-455.1978454590	13.4231424332	0.5420423633	3.2455692793
0.6662133289	-450.0825805664	-2.2786970139	0.5420423633	3.2455692793
0.6662133983	-447.6954650879	5.5722184181	0.5420423633	3.2455692793
0.6662134677	-451.6512756348	1.5346083641	0.5435445524	3.2522541795
0.6662135371	-446.3086242676	23.2180976868	0.5435445524	3.2522541795
0.6662136065	-445.9902954102	15.6662607193	0.5435445524	3.2522541795
0.6662136759	-441.2160949707	13.4231443405	0.5435445524	3.2522541795
0.6662137453	-437.4421386719	5.2731428146	0.5446335478	3.2612673146
0.6662138147	-438.6016540527	1.4598373175	0.5446335478	3.2612673146
0.6662138841	-442.2391357422	5.5722184181	0.5446335478	3.2612673146
0.6662139535	-441.5571289063	-15.7374143600	0.5446335478	3.2612673146
0.6662140229	-435.7598571777	-5.6433720589	0.5446335478	3.2612673146
0.6662140923	-435.0778198242	3.3291044235	0.5439331266	3.2678012865
0.6662141617	-433.0316772461	11.1800241470	0.5439331266	3.2678012865
0.6662142311	-433.7136840820	12.3015813828	0.5439331266	3.2678012865
0.6662143005	-432.6906433105	3.3291003704	0.5439331266	3.2678012865
0.6662143699	-429.2804565430	0.3382802904	0.5412078496	3.2635987598
0.6662144393	-430.6445312500	2.2075474262	0.5412078496	3.2635987598
0.6662145087	-427.5754089355	-6.7649374008	0.5412078496	3.2635987598
0.6662145781	-418.7089538574	-4.5218153000	0.5412078496	3.2635987598
0.6662146475	-420.4139709473	-2.2786929607	0.5412078496	3.2635987598
0.6662147169	-421.5734558105	3.1795625687	0.5368063830	3.2472470977
0.6662147863	-422.9147949219	-2.2786929607	0.5368063830	3.2472470977
0.6662148557	-419.7319946289	2.2075433731	0.5368063830	3.2472470977
0.6662149251	-412.9116210938	16.3391990662	0.5336669903	3.2208382981
0.6662149945	-416.2081298828	12.2268142700	0.5336669903	3.2208382981
0.6662150639	-414.2756958008	-0.0355788805	0.5336669903	3.2208382981
0.6662151333	-418.3678894043	-0.0355747789	0.5336669903	3.2208382981
0.6662152027	-414.9577026367	-1.1571317911	0.5336669903	3.2208382981
0.6662152721	-415.7761230469	-11.4754867554	0.5298700805	3.2020019420
0.6662153415	-414.5257568359	14.6942434311	0.5298700805	3.2020019420
0.6662154110	-411.5475463867	19.0309410095	0.5298700805	3.2020019420
